,personName,injury_date,Body_Part_Group,Injury_Reason_Group,Direction,injury_description,position_y,weight_lbs,height_inches,performance_metric_after,age_in_season,days_from_injury,foulsPersonal,plusMinusPoints,minutes_numeric,performance_metric_before,points,steals,assists,reboundsTotal,turnovers,fieldGoalsMade,fieldGoalsAttempted,freeThrowsMade,freeThrowsAttempted,threePointersMade,performance_pct,performance_change,injury_severity
6980,Tony Parker,2012-03-23,upper_leg,pain_discomfort,left,sore left hamstring,Guard,185.0,74.0,30.2,30.0,1,1.5,6.6,32.781666666666666,35.4,20.1,0.7,8.1,2.4,3.3,8.0,15.0,3.5,4.6,0.6,-0.14689265536723162,-5.199999999999999,Minor (≤1 week)
6981,Tony Parker,2013-02-11,knee_general,injury,unspecified,knee injury,Guard,185.0,74.0,37.6,31.0,2,0.9,8.8,33.95,48.4,25.3,1.0,9.6,3.4,2.7,10.1,17.3,4.9,6.1,0.2,-0.22314049586776855,-10.799999999999997,Minor (≤1 week)
6982,Tony Parker,2013-02-24,arm_elbow,pain_discomfort,unspecified,sore triceps,Guard,185.0,74.0,29.5,31.0,3,1.3,10.0,34.276666666666664,49.6,26.6,1.4,8.1,3.8,2.6,10.1,17.0,6.2,7.0,0.2,-0.405241935483871,-20.1,Minor (≤1 week)
6983,Tony Parker,2013-03-02,ankle_region,strain_sprain_tear,left,sprained left ankle,Guard,185.0,74.0,27.3,31.0,20,1.5,10.1,34.108333333333334,44.6,24.8,1.0,8.2,3.6,2.4,9.3,17.3,6.1,6.9,0.1,-0.38789237668161436,-17.3,Significant (2-4 weeks)
6984,Tony Parker,2013-04-03,ankle_region,pain_discomfort,left,sore left ankle,Guard,185.0,74.0,28.8,31.0,1,1.9,7.0,34.623333333333335,33.7,20.8,0.5,6.8,3.1,2.5,7.6,15.4,5.4,6.2,0.2,-0.14540059347181014,-4.900000000000002,Minor (≤1 week)
6985,Tony Parker,2013-04-15,spine_torso,pain_discomfort,unspecified,sore neck,Guard,185.0,74.0,30.4,31.0,2,1.6,5.5,32.64,26.3,16.5,0.1,7.2,2.7,3.2,5.9,12.9,4.5,4.9,0.2,0.15589353612167292,4.099999999999998,Minor (≤1 week)
6986,Tony Parker,2014-01-19,lower_leg,bruise_contusion,right,bruised right shin,Guard,185.0,74.0,27.0,32.0,3,1.5,8.3,33.589999999999996,32.6,18.2,0.4,7.1,2.5,2.6,6.9,12.4,4.0,4.5,0.4,-0.1717791411042945,-5.600000000000001,Minor (≤1 week)
6987,Tony Parker,2014-12-01,spine_torso,bruise_contusion,unspecified,bruised ribs,Guard,185.0,74.0,14.5,33.0,2,1.0,9.2,31.671666666666663,31.3,17.0,0.9,6.5,1.6,2.4,6.6,12.8,2.8,3.3,1.0,-0.536741214057508,-16.8,Minor (≤1 week)
6988,Tony Parker,2014-12-06,upper_leg,strain_sprain_tear,left,strained left hamstring,Guard,185.0,74.0,15.9,33.0,6,1.0,5.5,30.73,27.4,15.4,0.9,5.7,1.5,2.5,6.1,12.1,2.3,2.8,0.9,-0.4197080291970802,-11.499999999999998,Minor (≤1 week)
6989,Tony Parker,2014-12-26,upper_leg,strain_sprain_tear,unspecified,strained hamstring,Guard,185.0,74.0,16.4,33.0,11,1.2,-0.3,29.94166666666667,28.9,17.1,0.8,5.4,1.4,2.4,7.0,13.1,2.3,2.8,0.8,-0.43252595155709345,-12.5,Moderate (1-2 weeks)
6990,Tony Parker,2016-01-20,hip_pelvis,injury,right,right hip injury,Guard,185.0,74.0,18.0,34.0,2,1.1,6.7,28.448333333333334,27.2,12.0,1.4,5.5,3.6,1.6,4.7,10.6,2.3,3.2,0.3,-0.338235294117647,-9.2,Minor (≤1 week)
6991,Tony Parker,2016-02-10,ankle_region,injury,left,left ankle injury,Guard,185.0,74.0,22.7,34.0,8,1.7,6.9,24.648333333333333,18.1,8.0,0.7,5.0,2.5,2.0,3.5,8.1,0.8,1.1,0.2,0.25414364640883963,4.599999999999998,Moderate (1-2 weeks)
6992,Tony Parker,2016-03-08,foot_toe,bruise_contusion,left,bruised left toe,Guard,185.0,74.0,21.9,34.0,2,1.6,1.4,28.901666666666664,22.7,13.5,0.3,5.1,2.0,1.9,5.2,11.0,2.4,2.9,0.7,-0.03524229074889871,-0.8000000000000007,Minor (≤1 week)
6993,Tony Parker,2016-11-03,knee_general,pain_discomfort,right,sore right knee,Guard,185.0,74.0,19.6,35.0,8,1.9,-3.1,28.189999999999998,14.0,7.9,0.6,4.0,1.8,1.8,3.0,8.0,1.6,2.4,0.3,0.4000000000000001,5.600000000000001,Moderate (1-2 weeks)
6994,Tony Parker,2017-01-19,foot_general,pain_discomfort,left,sore left foot,Guard,185.0,74.0,19.4,35.0,8,1.5,5.8,26.666666666666664,28.0,15.3,0.2,5.4,2.1,1.0,6.8,12.5,1.1,1.8,0.6,-0.3071428571428572,-8.600000000000001,Moderate (1-2 weeks)
6995,Tony Parker,2017-03-09,spine_torso,pain_discomfort,unspecified,stiffness in back,Guard,185.0,74.0,15.7,35.0,9,0.8,3.3,24.993333333333332,16.9,7.2,0.5,5.2,1.6,1.4,2.7,6.9,1.3,1.8,0.5,-0.07100591715976327,-1.1999999999999993,Moderate (1-2 weeks)
6996,Tony Parker,2017-03-11,spine_torso,pain_discomfort,lower,sore lower back,Guard,185.0,74.0,15.7,35.0,7,0.8,3.3,24.993333333333332,16.9,7.2,0.5,5.2,1.6,1.4,2.7,6.9,1.3,1.8,0.5,-0.07100591715976327,-1.1999999999999993,Minor (≤1 week)
6997,Tony Parker,2017-03-13,spine_torso,pain_discomfort,lower,sore lower back,Guard,185.0,74.0,15.7,35.0,5,0.8,3.3,24.993333333333332,16.9,7.2,0.5,5.2,1.6,1.4,2.7,6.9,1.3,1.8,0.5,-0.07100591715976327,-1.1999999999999993,Minor (≤1 week)
6998,Tony Parker,2017-05-04,upper_leg,other,left,ruptured quadriceps tendon in left leg,Guard,185.0,74.0,18.8,36.0,207,1.5,-1.0,22.984999999999996,15.5,9.3,0.8,3.2,1.3,1.7,3.9,8.4,1.4,2.2,0.1,0.21290322580645166,3.3000000000000007,Severe (>3 months)
6999,Tony Parker,2018-01-11,ankle_region,strain_sprain_tear,right,sprained right ankle,Guard,185.0,74.0,17.2,36.0,2,0.7,-0.6,23.759999999999998,15.9,8.8,0.5,3.7,1.7,2.0,3.9,7.5,0.8,1.3,0.2,0.0817610062893081,1.299999999999999,Minor (≤1 week)
7000,Tony Parker,2018-02-09,spine_torso,other,unspecified,tightness in back,Guard,185.0,74.0,18.3,36.0,3,1.3,1.8,18.611666666666668,17.6,8.5,0.7,4.0,2.0,1.1,3.7,8.6,0.9,1.4,0.2,0.03977272727272723,0.6999999999999993,Minor (≤1 week)
7001,Tony Parker,2018-11-25,spine_torso,injury,unspecified,rib injury,Guard,185.0,74.0,20.7,37.0,1,0.9,4.1,20.176666666666666,19.1,10.8,0.3,4.1,2.0,1.1,4.3,9.0,1.8,2.7,0.4,0.08376963350785328,1.5999999999999979,Minor (≤1 week)
7002,Tony Snell,2017-12-08,knee_patella,other,left,patella tendinitis in left knee,Guard,221.0,79.0,11.9,26.0,11,1.5,3.5,31.026666666666664,14.0,8.3,0.4,0.9,1.8,0.5,3.1,5.9,0.6,0.9,1.5,-0.14999999999999997,-2.0999999999999996,Moderate (1-2 weeks)
7003,Tony Snell,2018-02-28,upper_leg,bruise_contusion,right,bruised right thigh,Guard,221.0,79.0,15.5,26.0,4,1.3,1.5,28.066666666666663,9.3,4.6,0.8,1.1,2.2,0.9,1.6,5.3,0.4,0.4,1.0,0.6666666666666665,6.199999999999999,Minor (≤1 week)
7004,Tony Snell,2019-03-25,ankle_region,strain_sprain_tear,left,sprained left ankle,Guard,213.0,78.0,18.5,28.0,212,1.6,1.4,18.11,11.5,5.8,0.3,1.0,3.0,0.3,2.2,5.2,0.4,0.5,1.0,0.6086956521739131,7.0,Severe (>3 months)
7005,Tony Snell,2019-03-28,ankle_region,strain_sprain_tear,left,sprained left ankle,Guard,213.0,78.0,18.5,28.0,209,1.6,1.4,18.11,11.5,5.8,0.3,1.0,3.0,0.3,2.2,5.2,0.4,0.5,1.0,0.6086956521739131,7.0,Severe (>3 months)
7006,Tony Snell,2019-11-19,hip_pelvis,strain_sprain_tear,left,strained left hip,Guard,213.0,78.0,12.8,28.0,8,1.4,-3.1,26.169999999999998,16.8,9.8,0.5,1.3,1.4,0.5,3.5,7.4,0.4,0.4,2.4,-0.23809523809523808,-4.0,Moderate (1-2 weeks)
7007,Tony Snell,2020-12-23,foot_general,injury,right,right foot injury,Guard,213.0,78.0,7.4,29.0,19,2.1,-3.7,30.048333333333336,21.6,8.4,0.9,3.8,2.5,0.7,2.9,6.4,1.1,1.1,1.5,-0.6574074074074074,-14.200000000000001,Significant (2-4 weeks)
7008,Tony Wroten,2013-11-23,spine_torso,strain_sprain_tear,lower,strained lower back,Guard,205.0,78.0,22.9,21.0,6,2.4,-5.8,27.155,20.4,12.7,1.1,4.4,2.8,2.4,4.8,12.1,2.6,4.1,0.5,0.12254901960784315,2.5,Minor (≤1 week)
7009,Tony Wroten,2013-11-27,spine_torso,strain_sprain_tear,lower,strained lower back,Guard,205.0,78.0,22.9,21.0,2,2.4,-5.8,27.155,20.4,12.7,1.1,4.4,2.8,2.4,4.8,12.1,2.6,4.1,0.5,0.12254901960784315,2.5,Minor (≤1 week)
7010,Tony Wroten,2014-01-20,ankle_region,strain_sprain_tear,right,sprained right ankle,Guard,205.0,78.0,15.5,21.0,5,1.9,-0.7,21.116666666666667,12.9,11.0,1.0,2.4,2.6,2.4,3.6,10.0,3.2,5.7,0.6,0.2015503875968992,2.5999999999999996,Minor (≤1 week)
7011,Tony Wroten,2014-01-22,ankle_region,strain_sprain_tear,right,sprained right ankle,Guard,205.0,78.0,15.5,21.0,3,1.9,-0.7,21.116666666666667,12.9,11.0,1.0,2.4,2.6,2.4,3.6,10.0,3.2,5.7,0.6,0.2015503875968992,2.5999999999999996,Minor (≤1 week)
7012,Tony Wroten,2014-01-24,ankle_region,strain_sprain_tear,right,sprained right ankle,Guard,205.0,78.0,15.5,21.0,1,1.9,-0.7,21.116666666666667,12.9,11.0,1.0,2.4,2.6,2.4,3.6,10.0,3.2,5.7,0.6,0.2015503875968992,2.5999999999999996,Minor (≤1 week)
7013,Tony Wroten,2014-03-22,ankle_region,strain_sprain_tear,right,sprained right ankle,Guard,205.0,78.0,17.8,21.0,7,2.2,-10.1,28.375,22.1,15.0,1.6,2.6,3.5,2.8,5.7,12.8,2.9,4.6,0.7,-0.19457013574660637,-4.300000000000001,Minor (≤1 week)
7014,Tony Wroten,2014-03-24,ankle_region,strain_sprain_tear,right,sprained right ankle,Guard,205.0,78.0,17.8,21.0,5,2.2,-10.1,28.375,22.1,15.0,1.6,2.6,3.5,2.8,5.7,12.8,2.9,4.6,0.7,-0.19457013574660637,-4.300000000000001,Minor (≤1 week)
7015,Tony Wroten,2014-03-27,ankle_region,strain_sprain_tear,right,sprained right ankle,Guard,205.0,78.0,17.8,21.0,2,2.2,-10.1,28.375,22.1,15.0,1.6,2.6,3.5,2.8,5.7,12.8,2.9,4.6,0.7,-0.19457013574660637,-4.300000000000001,Minor (≤1 week)
7016,Tony Wroten,2014-12-23,knee_general,strain_sprain_tear,right,sprained right knee,Guard,205.0,78.0,24.6,22.0,3,2.4,-6.6,28.948333333333334,20.8,13.5,1.2,5.4,2.2,3.6,4.5,11.7,3.6,5.1,0.9,0.1826923076923077,3.8000000000000007,Minor (≤1 week)
7017,Tony Wroten,2015-01-14,ankle_region,strain_sprain_tear,right,sprained right ankle / knee,Guard,205.0,78.0,5.875,23.0,325,1.8,-6.8,28.004999999999995,24.6,18.1,1.5,4.3,2.5,3.3,6.4,16.2,4.1,5.9,1.2,-0.7611788617886179,-18.725,Severe (>3 months)
7018,Tony Wroten,2015-12-11,knee_general,pain_discomfort,right,sore right knee,Guard,205.0,78.0,7.4,23.0,3,1.8,-4.5,24.511666666666663,18.1,14.4,1.0,4.3,1.9,3.1,5.0,13.6,3.5,5.4,0.9,-0.5911602209944752,-10.700000000000001,Minor (≤1 week)
7020,Torrey Craig,2018-11-17,upper_leg,injury,unspecified,hamstring injury,Forward,215.0,79.0,13.3,28.0,6,1.6,-2.6,16.026666666666664,7.5,4.2,0.5,0.3,2.7,0.8,1.7,4.0,0.4,0.6,0.4,0.7733333333333334,5.800000000000001,Minor (≤1 week)
7021,Torrey Craig,2020-12-28,head_region,bone_injury,unspecified,fractured nose,Forward,221.0,79.0,11.2,30.0,27,2.9,-3.1,23.19833333333333,15.0,7.0,0.6,1.4,3.8,0.5,2.9,6.5,0.2,0.5,1.0,-0.25333333333333335,-3.8000000000000007,Significant (2-4 weeks)
7022,Torrey Craig,2022-05-06,arm_elbow,injury,right,right elbow injury,Forward,221.0,79.0,13.3,32.0,166,2.2,-4.2,19.185,14.3,6.9,0.9,1.0,2.5,0.8,2.7,6.0,0.0,0.0,1.5,-0.06993006993006992,-1.0,Severe (>3 months)
7023,Torrey Craig,2023-12-18,foot_heel,injury,unspecified,heel injury,Forward,221.0,77.0,11.5,33.0,47,2.5,-3.0,20.293333333333333,17.1,8.4,0.7,0.8,4.5,0.7,2.8,5.8,1.0,1.4,1.8,-0.3274853801169591,-5.600000000000001,Major (1-3 months)
7024,Torrey Craig,2024-02-22,knee_general,strain_sprain_tear,right,sprained right knee,Forward,221.0,77.0,13.6,33.0,14,2.0,-4.1,20.611666666666665,13.4,6.5,0.5,1.0,4.1,0.5,2.2,5.5,0.8,1.2,1.3,0.014925373134328304,0.1999999999999993,Moderate (1-2 weeks)
7025,Toumani Camara,2024-01-01,knee_general,pain_discomfort,right,sore right knee,Forward,226.0,79.0,13.2,24.0,2,2.3,-5.5,24.326666666666664,17.4,7.7,1.2,0.8,5.1,1.1,3.0,5.9,0.8,1.4,0.9,-0.24137931034482757,-4.199999999999999,Minor (≤1 week)
7026,Tracy McGrady,2011-03-26,spine_torso,pain_discomfort,unspecified,sore back,Guard-Forward,224.0,80.0,14.9,32.0,4,2.0,-0.8,28.01666666666667,23.7,8.4,1.5,5.3,5.1,2.0,3.5,8.9,1.0,1.9,0.4,-0.3713080168776371,-8.799999999999999,Minor (≤1 week)
7027,Tracy McGrady,2012-01-11,spine_torso,muscle_issue,unspecified,back spasms,Guard-Forward,225.0,80.0,12.0,33.0,5,0.4,3.0,18.268333333333334,13.7,7.6,0.4,1.8,3.5,1.1,2.7,5.4,1.7,2.6,0.5,-0.12408759124087587,-1.6999999999999993,Minor (≤1 week)
7028,Tracy McGrady,2012-01-12,spine_torso,muscle_issue,unspecified,back spasms,Guard-Forward,225.0,80.0,12.0,33.0,4,0.4,3.0,18.268333333333334,13.7,7.6,0.4,1.8,3.5,1.1,2.7,5.4,1.7,2.6,0.5,-0.12408759124087587,-1.6999999999999993,Minor (≤1 week)
7029,Tracy McGrady,2012-01-14,spine_torso,muscle_issue,unspecified,back spasms,Guard-Forward,225.0,80.0,12.0,33.0,2,0.4,3.0,18.268333333333334,13.7,7.6,0.4,1.8,3.5,1.1,2.7,5.4,1.7,2.6,0.5,-0.12408759124087587,-1.6999999999999993,Minor (≤1 week)
7030,Trae Young,2020-01-12,upper_leg,injury,left,left hamstring injury,Guard,180.0,73.0,50.1,21.0,2,1.9,-4.5,35.70666666666666,48.1,32.0,1.0,8.2,5.3,4.5,9.8,22.2,8.6,10.4,3.8,0.041580041580041575,2.0,Minor (≤1 week)
7031,Trae Young,2020-02-07,ankle_region,injury,right,right ankle injury,Guard,180.0,73.0,48.0,21.0,2,1.7,-2.5,33.934999999999995,50.9,30.1,1.0,11.1,4.8,5.0,8.5,18.7,9.8,11.6,3.3,-0.056974459724950854,-2.8999999999999986,Minor (≤1 week)
7032,Trae Young,2021-01-24,spine_torso,muscle_issue,unspecified,back spasms,Guard,180.0,73.0,44.4,22.0,2,2.2,2.0,34.156666666666666,36.0,22.6,1.0,9.1,4.3,4.8,6.7,17.5,7.2,8.6,2.0,0.23333333333333328,8.399999999999999,Minor (≤1 week)
7033,Trae Young,2021-04-11,lower_leg,bruise_contusion,left,bruised left calf,Guard,180.0,73.0,44.2,22.0,4,1.9,1.3,34.45333333333333,41.5,24.5,0.8,9.9,3.6,4.4,8.4,18.5,5.7,6.8,2.0,0.06506024096385549,2.700000000000003,Minor (≤1 week)
7034,Trae Young,2021-06-29,foot_general,injury,right,right foot injury,Guard,164.0,73.0,40.0,23.0,114,1.1,7.2,30.58833333333333,44.1,24.9,0.9,9.2,3.5,3.4,8.0,16.7,7.5,7.7,1.4,-0.09297052154195014,-4.100000000000001,Severe (>3 months)
7035,Trae Young,2022-11-07,lower_leg,injury,right,right shin injury,Guard,164.0,73.0,44.2,24.0,2,2.0,1.4,34.973333333333336,43.3,28.2,0.6,9.6,3.5,3.5,8.8,22.5,8.0,8.7,2.6,0.02078521939953824,0.9000000000000057,Minor (≤1 week)
7036,Trae Young,2022-12-12,spine_torso,other,lower,tightness in lower back,Guard,164.0,73.0,47.2,24.0,2,1.5,-2.9,36.28333333333333,40.4,26.8,0.6,9.9,2.1,4.4,8.8,20.4,7.4,8.3,1.8,0.16831683168316844,6.800000000000004,Minor (≤1 week)
7037,Travis Wear,2015-01-28,hip_pelvis,strain_sprain_tear,left,strained left hip,Forward,225.0,82.0,7.8,24.0,23,1.6,-0.7,18.118333333333332,12.1,7.1,0.6,1.2,2.9,1.3,3.0,6.9,0.2,0.3,0.9,-0.35537190082644626,-4.3,Significant (2-4 weeks)
7038,Travis Wear,2015-03-23,spine_torso,pain_discomfort,lower,sore lower back,Forward,225.0,82.0,9.8,27.0,1076,1.0,-5.0,16.055,6.2,3.3,0.3,0.9,3.0,0.6,1.2,4.2,0.7,1.0,0.2,0.5806451612903226,3.6000000000000005,Severe (>3 months)
7039,Tre Mann,2022-03-09,ankle_region,strain_sprain_tear,left,sprained left ankle,Guard,178.0,75.0,26.9,21.0,4,1.6,-10.3,30.47,25.7,15.1,1.4,2.7,3.9,1.6,5.8,14.1,1.7,2.1,1.8,0.046692607003891023,1.1999999999999993,Minor (≤1 week)
7040,Tre Mann,2022-03-28,upper_leg,strain_sprain_tear,right,strained right hamstring,Guard,178.0,75.0,19.0,22.0,205,1.7,-13.2,30.573333333333334,24.4,16.3,0.6,2.7,4.7,2.1,5.9,14.7,1.7,1.8,2.8,-0.22131147540983603,-5.399999999999999,Severe (>3 months)
7041,Tre Mann,2024-03-08,hip_pelvis,strain_sprain_tear,left,strained left groin,Guard,178.0,75.0,25.0,23.0,5,2.1,-2.9,30.798333333333336,29.5,11.9,1.6,4.3,5.3,1.5,4.4,9.7,1.5,1.9,1.6,-0.15254237288135594,-4.5,Minor (≤1 week)
7042,Trendon Watford,2022-03-28,knee_general,bruise_contusion,left,bruised left knee,Guard-Forward,237.0,80.0,12.5,22.0,222,3.5,-13.3,31.72833333333333,30.0,16.4,1.2,3.1,5.9,1.7,6.4,12.4,3.1,3.9,0.5,-0.5833333333333334,-17.5,Severe (>3 months)
7043,Trendon Watford,2023-03-27,ankle_region,strain_sprain_tear,right,sprained right ankle,Guard-Forward,237.0,80.0,20.7,22.0,4,2.1,-3.0,27.548333333333336,26.0,11.5,1.2,2.6,5.8,1.1,4.9,9.3,1.1,1.3,0.6,-0.20384615384615387,-5.300000000000001,Minor (≤1 week)
7044,Trent Forrest,2021-10-19,head_region,impact_injury,unspecified,concussion,Guard,210.0,76.0,3.7,24.0,3,1.5,-2.4,17.173333333333332,12.8,6.1,0.5,1.9,3.4,1.2,2.1,4.7,1.5,1.5,0.4,-0.7109375000000001,-9.100000000000001,Minor (≤1 week)
7045,Trent Forrest,2022-12-05,head_region,impact_injury,unspecified,concussion,Guard,210.0,76.0,10.3,25.0,4,0.6,1.4,11.1,8.0,2.6,0.3,1.7,1.4,0.4,1.3,2.3,0.0,0.1,0.0,0.2875000000000001,2.3000000000000007,Minor (≤1 week)
7046,Treveon Graham,2017-10-27,upper_leg,bruise_contusion,right,bruised right quadriceps,Guard-Forward,219.0,77.0,13.1,24.0,2,1.2,-3.5,14.908333333333335,9.0,4.6,0.4,0.7,1.5,0.1,1.8,3.6,0.5,0.9,0.5,0.4555555555555555,4.1,Minor (≤1 week)
7047,Treveon Graham,2017-11-10,upper_leg,bruise_contusion,right,bruised right quadriceps,Guard-Forward,219.0,77.0,10.1,24.0,15,2.6,-3.9,20.491666666666667,12.0,4.5,0.8,1.7,2.6,0.5,1.7,4.4,0.6,0.8,0.5,-0.15833333333333335,-1.9000000000000004,Significant (2-4 weeks)
7048,Treveon Graham,2019-01-28,spine_torso,pain_discomfort,lower,sore lower back,Guard-Forward,225.0,77.0,11.6,25.0,1,2.2,4.6,25.005,9.4,6.2,0.3,0.9,3.5,1.0,2.1,6.3,1.0,1.2,1.0,0.23404255319148928,2.1999999999999993,Minor (≤1 week)
7049,Treveon Graham,2019-11-23,arm_elbow,bruise_contusion,unspecified,bruised forearm,Guard-Forward,219.0,77.0,7.0,26.0,2,2.7,-6.6,26.78,13.0,6.6,0.7,1.4,4.2,0.8,2.6,7.3,0.7,1.1,0.7,-0.46153846153846156,-6.0,Minor (≤1 week)
7050,Trevor Ariza,2011-01-21,ankle_region,other,right,right ankle tendinitis / knee tendinitis,Forward,210.0,80.0,21.6,25.0,1,2.6,5.1,39.735,28.6,12.7,2.0,2.6,6.6,1.3,4.9,11.4,1.6,2.6,1.3,-0.24475524475524474,-7.0,Minor (≤1 week)
7051,Trevor Ariza,2011-01-22,knee_general,other,right,right knee tendinitis,Forward,210.0,80.0,23.1,25.0,2,2.6,5.1,39.735,28.6,12.7,2.0,2.6,6.6,1.3,4.9,11.4,1.6,2.6,1.3,-0.1923076923076923,-5.5,Minor (≤1 week)
7052,Trevor Ariza,2011-02-05,ankle_region,strain_sprain_tear,right,sprained right ankle,Forward,210.0,80.0,19.0,25.0,6,2.1,4.7,36.045,24.3,11.8,1.9,1.6,5.1,1.1,3.9,9.8,2.6,3.2,1.4,-0.2181069958847737,-5.300000000000001,Minor (≤1 week)
7053,Trevor Ariza,2011-03-04,upper_leg,strain_sprain_tear,unspecified,strained abductor muscle,Forward,210.0,80.0,20.6,25.0,5,2.0,-3.2,32.2,18.6,10.2,0.9,2.6,4.2,1.4,3.9,10.2,1.2,1.8,1.2,0.1075268817204301,2.0,Minor (≤1 week)
7054,Trevor Ariza,2011-03-06,hip_pelvis,strain_sprain_tear,unspecified,strained groin,Forward,210.0,80.0,20.6,25.0,3,2.0,-3.2,32.2,18.6,10.2,0.9,2.6,4.2,1.4,3.9,10.2,1.2,1.8,1.2,0.1075268817204301,2.0,Minor (≤1 week)
7055,Trevor Ariza,2011-03-07,hip_pelvis,strain_sprain_tear,unspecified,strained groin,Forward,210.0,80.0,20.6,25.0,2,2.0,-3.2,32.2,18.6,10.2,0.9,2.6,4.2,1.4,3.9,10.2,1.2,1.8,1.2,0.1075268817204301,2.0,Minor (≤1 week)
7056,Trevor Ariza,2012-01-04,hip_pelvis,strain_sprain_tear,unspecified,strained groin,Forward,210.0,80.0,20.5,27.0,14,2.6,-4.5,32.81166666666667,24.3,11.1,1.9,2.1,5.4,1.2,4.5,10.4,1.5,2.3,0.6,-0.1563786008230453,-3.8000000000000007,Moderate (1-2 weeks)
7057,Trevor Ariza,2012-01-06,hip_pelvis,strain_sprain_tear,unspecified,strained groin,Forward,210.0,80.0,20.5,27.0,12,2.6,-4.5,32.81166666666667,24.3,11.1,1.9,2.1,5.4,1.2,4.5,10.4,1.5,2.3,0.6,-0.1563786008230453,-3.8000000000000007,Moderate (1-2 weeks)
7058,Trevor Ariza,2012-01-07,hip_pelvis,strain_sprain_tear,unspecified,strained groin,Forward,210.0,80.0,20.5,27.0,11,2.6,-4.5,32.81166666666667,24.3,11.1,1.9,2.1,5.4,1.2,4.5,10.4,1.5,2.3,0.6,-0.1563786008230453,-3.8000000000000007,Moderate (1-2 weeks)
7059,Trevor Ariza,2012-03-24,ankle_region,pain_discomfort,right,sore right ankle,Forward,210.0,80.0,18.3,27.0,2,1.5,-2.7,30.926666666666666,23.6,9.4,1.9,3.6,4.9,1.9,3.3,8.4,2.3,2.7,0.5,-0.2245762711864407,-5.300000000000001,Minor (≤1 week)
7060,Trevor Ariza,2012-03-28,ankle_region,pain_discomfort,right,sore right ankle,Forward,210.0,80.0,20.2,27.0,7,1.5,-2.8,30.195,21.4,9.3,1.6,3.6,4.6,2.1,3.2,8.3,2.4,2.9,0.5,-0.05607476635514016,-1.1999999999999993,Minor (≤1 week)
7061,Trevor Ariza,2012-03-29,ankle_region,pain_discomfort,right,sore right ankle,Forward,210.0,80.0,20.2,27.0,6,1.5,-2.8,30.195,21.4,9.3,1.6,3.6,4.6,2.1,3.2,8.3,2.4,2.9,0.5,-0.05607476635514016,-1.1999999999999993,Minor (≤1 week)
7062,Trevor Ariza,2012-03-31,ankle_region,pain_discomfort,right,sore right ankle,Forward,210.0,80.0,20.2,27.0,4,1.5,-2.8,30.195,21.4,9.3,1.6,3.6,4.6,2.1,3.2,8.3,2.4,2.9,0.5,-0.05607476635514016,-1.1999999999999993,Minor (≤1 week)
7063,Trevor Ariza,2012-04-01,ankle_region,pain_discomfort,right,sore right ankle,Forward,210.0,80.0,20.2,27.0,3,1.5,-2.8,30.195,21.4,9.3,1.6,3.6,4.6,2.1,3.2,8.3,2.4,2.9,0.5,-0.05607476635514016,-1.1999999999999993,Minor (≤1 week)
7064,Trevor Ariza,2012-12-07,lower_leg,strain_sprain_tear,left,strained left calf,Forward,210.0,80.0,13.8,28.0,31,1.5,-3.0,25.78666666666667,19.2,9.1,1.5,1.9,5.4,1.4,3.4,9.5,1.6,1.9,0.7,-0.28124999999999994,-5.399999999999999,Major (1-3 months)
7065,Trevor Ariza,2012-12-08,lower_leg,strain_sprain_tear,left,strained left calf,Forward,210.0,80.0,13.8,28.0,30,1.5,-3.0,25.78666666666667,19.2,9.1,1.5,1.9,5.4,1.4,3.4,9.5,1.6,1.9,0.7,-0.28124999999999994,-5.399999999999999,Significant (2-4 weeks)
7066,Trevor Ariza,2012-12-11,lower_leg,strain_sprain_tear,left,strained left calf,Forward,210.0,80.0,13.8,28.0,27,1.5,-3.0,25.78666666666667,19.2,9.1,1.5,1.9,5.4,1.4,3.4,9.5,1.6,1.9,0.7,-0.28124999999999994,-5.399999999999999,Significant (2-4 weeks)
7067,Trevor Ariza,2012-12-12,lower_leg,strain_sprain_tear,left,strained left calf,Forward,210.0,80.0,13.8,28.0,26,1.5,-3.0,25.78666666666667,19.2,9.1,1.5,1.9,5.4,1.4,3.4,9.5,1.6,1.9,0.7,-0.28124999999999994,-5.399999999999999,Significant (2-4 weeks)
7068,Trevor Ariza,2012-12-14,lower_leg,strain_sprain_tear,left,strained left calf,Forward,210.0,80.0,13.8,28.0,24,1.5,-3.0,25.78666666666667,19.2,9.1,1.5,1.9,5.4,1.4,3.4,9.5,1.6,1.9,0.7,-0.28124999999999994,-5.399999999999999,Significant (2-4 weeks)
7069,Trevor Ariza,2012-12-18,lower_leg,strain_sprain_tear,left,strained left calf,Forward,210.0,80.0,13.8,28.0,20,1.5,-3.0,25.78666666666667,19.2,9.1,1.5,1.9,5.4,1.4,3.4,9.5,1.6,1.9,0.7,-0.28124999999999994,-5.399999999999999,Significant (2-4 weeks)
7070,Trevor Ariza,2012-12-21,lower_leg,strain_sprain_tear,left,strained left calf,Forward,210.0,80.0,13.8,28.0,17,1.5,-3.0,25.78666666666667,19.2,9.1,1.5,1.9,5.4,1.4,3.4,9.5,1.6,1.9,0.7,-0.28124999999999994,-5.399999999999999,Significant (2-4 weeks)
